thesis,pub date is,date,source URL is,URL
Q28865441,P2347,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:ee9c7207-01f6-4bac-8ed1-c354a2551f9c"""
Q28865461,P2348,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b50aaa50-5605-42e3-aa2a-4f4686df942f"""
Q28865526,P2349,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5b53ad11-58c3-4ce9-a3eb-e46e35b237e4"""
Q28865528,P2350,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:82b97ea5-3b1e-4feb-b8af-e3f9f6ae7317"""
Q28865582,P2351,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3302ca8f-0618-4440-9e23-3bf99bc3705d"""
Q28865599,P2352,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:669bc6d5-edbb-4642-88e6-426600e6ed27"""
Q28866456,P2353,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:8303e991-71bf-4198-bc87-d2090c0415d6"""
Q28866478,P2354,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:6636bcc4-ecf9-4966-9f5b-ed7aa3e9674c"""
Q28866532,P2355,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:bf177f9d-14d2-4764-8806-99fe114078ce"""
Q28865859,P2356,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:74dd9fa8-ad30-4652-b212-1f63985a3aa7"""
Q28865864,P2357,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:081e5585-ac7d-4dad-a3e0-181516773753"""
Q28865904,P2358,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:43ac8ad5-724a-4a23-a03f-3eb78e6f4e72"""
Q28865621,P2359,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:751a567b-8260-4dfc-8e9e-904b7e1da20f"""
Q28865708,P2360,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a4344196-7fc2-4713-b47b-85920b137759"""
Q28867034,P2361,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:1a712369-836c-45e4-9f84-91045f297b3f"""
Q28867076,P2362,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a1c41d10-9829-4c1d-a1a3-0378699a0f86"""
Q28865735,P2363,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:55ee7430-4029-47de-adb7-4b611ba1edc6"""
Q28865792,P2364,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:dfd00a20-7f46-4828-8123-4f720980fb07"""
Q28866560,P2365,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e99b7013-b37b-4f59-b8ab-b726febe22d1"""
Q28866649,P2366,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d5340e8b-29d7-4418-be27-f0c06e10ca18"""
Q28866653,P2367,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:7f4b512c-f457-46fa-8980-f5d5e80feb45"""
Q28910935,P2368,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a5398b3d-6217-470e-8268-5e0829b13be8"""
Q28910951,P2369,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d90da262-5a4b-4114-9426-cbecb1413a30"""
Q28911004,P2370,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:c00b66d3-5d76-4dce-8819-0d31ce15c0ee"""
Q28911008,P2371,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:652b8b44-ad5c-468b-8a5e-2907b8eb361b"""
Q28865982,P2372,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:6b6fece5-fdc3-4ac5-ad38-ca94f6aea127"""
Q28866054,P2373,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a817986f-114d-4a8a-8001-767f795d0e55"""
Q28866692,P2374,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:83fd25f6-ee9c-40bf-937f-a1dd2e2b8481"""
Q28910812,P2375,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3901602d-063e-4e04-a851-190449e0d6bf"""
Q28910894,P2376,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:16cdefc3-e9e6-4686-983d-a0bd73b6d716"""
Q28911044,P2377,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e93fb806-0a9a-4250-9e42-789743ca8f5e"""
Q28911067,P2378,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e6384f57-5ab1-491a-8882-75a42b582bac"""
Q28911077,P2379,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:97c965f7-d01e-4a4d-b91a-a02c5e051cbd"""
Q28867128,P2380,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:ace5d5e9-520e-455a-a737-0f2ee162e1e1"""
Q28867184,P2381,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:0c41d96a-02d8-4126-ba75-2d27f34a7035"""
Q28867199,P2382,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f00a5b9b-2797-4e6e-9b75-159c1985b74a"""
Q28867214,P2383,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:97d95f01-a098-499c-8c07-303b853c2460"""
Q28911517,P2384,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:c84702b4-b371-474b-a003-4d24f25e5a12"""
Q28911523,P2385,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d05910c0-f7a1-4363-ac2c-a9a1eb857964"""
Q28911543,P2386,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:66440795-9fa9-4e41-b490-c9d8fc579b2f"""
Q28911544,P2387,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:1f73c896-4495-4aa7-89c5-a7cbc69a44c4"""
Q28911155,P2388,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:56a01377-4e70-486d-9dcb-29725f5280b5"""
Q28866771,P2389,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:9b550db6-dd9d-4127-941f-93eab2b6e038"""
Q28866776,P2390,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e7cc675f-cd66-4827-a52f-9cd1765f3777"""
Q28866859,P2391,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:9c0718c7-964c-483b-839d-86c69355c07c"""
Q28911270,P2392,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:1cf5f8f2-d219-49ed-82b5-6e363f316379"""
Q28911322,P2393,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a2b3257d-0a00-4286-a38a-01e3016da708"""
Q28911334,P2394,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e64ad4bf-bd05-448f-8ac7-6d81aa8a65cb"""
Q28867236,P2395,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:67c25cfb-3860-497e-9402-46ebafdd753d"""
Q28867237,P2396,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:fdba9c98-c183-4d64-9dbc-bcea647b1346"""
Q28867347,P2397,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d2976713-d0f6-439a-a70c-9183d44cff81"""
Q28911881,P2398,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f3d9cb4a-3f9d-49f4-947d-58127044691f"""
Q28911915,P2399,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:87b560f9-b1d6-4b12-9c94-fd1b4de397f6"""
Q28911945,P2400,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:882b9026-22cd-4e77-95e5-aca62f93df11"""
Q28911946,P2401,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:6f2e2c02-7bc0-43c0-843c-cc76217c1485"""
Q28911972,P2402,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:467c7ec7-d9f1-41cd-9fa9-0f97894ac6a5"""
Q28911976,P2403,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:0279583e-3d7b-43ad-b6ad-c5c38cb8b0f2"""
Q28867379,P2404,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:c1390020-daba-40cc-b922-e27314bea2b5"""
Q28867428,P2405,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:2bfd6ccb-f42a-4e8f-bb59-bf062f832552"""
Q28910696,P2406,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:4b5cae3c-7562-45b9-b2a2-543b2649b24f"""
Q28910727,P2407,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:6abbb132-54c5-4ae6-84a8-d1dd920f112d"""
Q28910746,P2408,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:c7a38be2-1973-47ff-9d4e-f4e76d227d46"""
Q28910748,P2409,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:289958a7-d3a5-426b-ae39-1713dfd9403a"""
Q28867537,P2410,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:c92cedef-ab60-467b-b1dc-bd079e7db110"""
Q28911607,P2411,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:aceb7754-492e-4cbd-bc85-83cb8ed6e0ce"""
Q28911609,P2412,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d934e6d5-a7d5-409f-9849-8f019a9707b3"""
Q28911745,P2413,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f3822ed9-5af8-48e9-93fa-14d91cf8f9c3"""
Q28911360,P2414,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:25cf19fa-51ab-4020-8bf8-19c339b517f9"""
Q28911872,P2415,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a2c20a83-094d-4293-8c5f-665640c1ce5a"""
Q28912087,P2416,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:0d466336-48d6-4cc1-b5c1-1a2e70896e18"""
Q28912091,P2417,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:0bdc6c43-4534-4f08-97e2-8a33d6b13e61"""
Q28866244,P2418,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:cfdfd40c-b350-4500-83e4-2650f9fe455d"""
Q28866314,P2419,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:980ebd0a-5cd5-4408-858e-55e184e8566a"""
Q28912051,P2420,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:567dff45-08ce-43b4-b011-d08afea42f76"""
Q28912071,P2421,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:2a881ed6-77a9-4e5f-95de-9974ac9e18e7"""
Q28911375,P2422,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b735b5db-8d12-46b1-86aa-ccc4996e5e3e"""
Q28911401,P2423,+1997-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:01e30a68-b444-40a3-adb2-2245ea045161"""
Q97647918,P2424,+1997-01-01T00:00:00Z/10,S854,"""http://etheses.whiterose.ac.uk/9749/"""
Q28865392,P2425,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:832a8ba8-4b6f-45f3-8a23-403efa9cd6e1"""
Q28865424,P2426,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:408752e3-cc6d-48e5-8bb7-6099162e3ff6"""
Q28865562,P2427,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:4891e8fc-f9a3-440e-b819-f4a849d6b909"""
Q28865566,P2428,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:cabbb71c-906c-4822-af54-f5c7018025f5"""
Q28865571,P2429,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f2b8544f-5852-4283-b7ac-892afc6f39ae"""
Q28866889,P2430,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:90ac276d-030a-4a8f-8743-018c21c5f50f"""
Q28866944,P2431,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:d8a52465-f3c0-44e1-a325-73c7934f39c8"""
Q28865872,P2432,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:737ba2e1-99f4-4abb-ac87-4e344be4d15c"""
Q28865888,P2433,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:1d934fa6-8614-45bc-a61f-6de883846adb"""
Q28865939,P2434,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:68cbeba7-d283-498a-9435-b9587e7ef30a"""
Q28865951,P2435,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:527682b7-2146-458a-b821-5dca9733e32f"""
Q28865661,P2436,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:9a092af7-55fe-48f9-b5bb-42c9ad385bdb"""
Q28865673,P2437,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:54c9f2bd-c748-4142-be39-e75a8b2acb43"""
Q28867090,P2438,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:85481181-0e9f-41e4-8f26-71cb51fe7ca8"""
Q28865790,P2439,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a2bd60aa-c369-4412-aea1-d93a6eab07db"""
Q28865803,P2440,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:91246008-6942-4650-8f99-23ae7af3c90b"""
Q28866582,P2441,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:16163d4b-4ff7-47a8-9393-5e40ad9425c3"""
Q28866597,P2442,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:4f5fcc5d-cd29-4243-8294-fb3c39d73239"""
Q28910972,P2443,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:965d5e71-f284-423a-86f3-110491b1167d"""
Q28910990,P2444,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:691aa0cd-aa1f-46aa-b8f7-00ab8b46670a"""
Q28910679,P2445,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:0153c1e6-8bc1-4c95-aa7c-8f586a45772d"""
Q28865964,P2446,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e715592b-063c-4a02-9bbb-d89078ec1719"""
Q28865971,P2447,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:96a07b7a-58f8-4a5d-9dfd-68509546368c"""
Q28866062,P2448,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f3ec5168-4e84-4e8b-bc2d-14d1dcba0b6e"""
Q28866688,P2449,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3b5bfc46-d5e6-4089-a5dd-e391ccb09c20"""
Q28866691,P2450,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:0787ab9d-f4d5-4079-812f-ab8041919dd2"""
Q28866721,P2451,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:bd348db7-259a-42e2-952c-0e4723978b63"""
Q28910825,P2452,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e415687f-4964-4225-8bc3-23e4ab8e5e78"""
Q28910836,P2453,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e71bd343-edf5-419f-b769-65460065d044"""
Q28910891,P2454,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:1d6e881a-117c-422d-a901-0927774ae3dd"""
Q28867143,P2455,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:94049c7e-b93b-4d8a-a7e4-5e7d82adc7d1"""
Q28867178,P2456,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:fc7eef99-19d3-4d38-81c7-a84657282e8b"""
Q28867224,P2457,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a38a09c3-00b4-4a70-80f1-71d65d471d31"""
Q28911475,P2458,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:34d1afd2-fafc-4732-8e43-e00dcd8460d1"""
Q28911516,P2459,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:4b893bc3-f4fe-4877-872a-6a7dd4d5c76d"""
Q28911528,P2460,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:478a83e2-5954-4c4f-b1ce-a8f7b6933011"""
Q28911154,P2461,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:5804719a-8643-49c3-a9f3-105f35dce9ca"""
Q28911164,P2462,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:249d20d8-b7c9-47a0-b207-3752105ac52e"""
Q28911225,P2463,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:cb8e7b8f-fabb-4aed-a5c5-8a58b6c294a6"""
Q28866777,P2464,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:4485a178-6262-4487-b40f-7c7ec790d687"""
Q28866780,P2465,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:cc7acb32-23c1-4286-911f-3b536d015bae"""
Q28866850,P2466,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:c350f73e-5e44-4942-8674-4321f5075b1e"""
Q28866177,P2467,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f2347179-5efc-4cbe-881b-8bd5579c5849"""
Q28911254,P2468,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:2accb6c6-8a70-4320-8b8b-16e6e595b5ed"""
Q28911296,P2469,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:2cac5df0-379e-4fd0-bb19-b4611c2175ba"""
Q28911305,P2470,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:03490297-1dc7-4946-ab8c-8f9eaf03dcac"""
Q28911347,P2471,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a46cee92-c179-4d22-b27b-0e67c3c85a37"""
Q28867277,P2472,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:567195f2-f911-4188-a1c3-96192fd7b3ee"""
Q28867390,P2473,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:7df6aa69-4e56-42b7-a581-e786507467a1"""
Q28910701,P2474,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:94e6a200-531e-431b-9726-487c981383d0"""
Q28910720,P2475,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f7c6c878-20b0-4c36-81ee-ecb05a18a4f4"""
Q28910753,P2476,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e2ca90ad-c2e3-4495-97da-f5cc8bcf1e74"""
Q28867550,P2477,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:22dd6907-4446-4db4-b44a-3c00e74f5477"""
Q28911611,P2478,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a7525194-433f-4bc8-914a-da452c5ffc77"""
Q28911832,P2479,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a5f5ea19-b799-490b-b738-99ff52df25c1"""
Q28912113,P2480,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:fa45c1a1-3412-4c67-b82f-1595f90dd5c9"""
Q28866224,P2481,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b93a815f-c71d-4e6c-965a-878a14788981"""
Q28866297,P2482,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:19d55975-7af9-4ed4-ab98-3be18da31e16"""
Q28911997,P2483,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:50276c64-555f-4584-9956-74a0ef3407b0"""
Q28912007,P2484,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:dfdffaae-dfce-4f67-aaac-c3f8cd638eaf"""
Q28911367,P2485,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:946e1f34-d03a-4d67-8aa9-37a0794985cf"""
Q28911368,P2486,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:4c437028-f0e3-4c00-915a-1e151d7e89db"""
Q28911372,P2487,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:ecb03d17-3cbf-4147-91aa-f252a2e5137e"""
Q28911381,P2488,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:e8ab1177-499c-4572-9395-dc22c53fe886"""
Q28911392,P2489,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:8ace58b5-e251-491e-9753-ae8b236d6c3b"""
Q28911410,P2490,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:fa6339c0-2c5d-4d84-b514-ab5ad003f4a1"""
Q28911415,P2491,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:4a690347-46af-42a4-91fe-170e492a9dd1"""
Q28911453,P2492,+1996-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:3b0e9171-e3cd-4507-b65f-b189dd7677ac"""
Q56685661,P2493,+1996-01-01T00:00:00Z/10,S854,"""http://diposit.ub.edu/dspace/handle/2445/35474"""
Q28865403,P2494,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:ee7ebd01-f085-44e9-917b-98d21a0f4206"""
Q28865552,P2495,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:8fdd8fca-6c70-48a9-985c-e6307f22c8f2"""
Q28865581,P2496,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:4364e5ed-bbf2-44c3-8d4b-587cb14f69cc"""
Q28865596,P2497,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:cf34ec7b-4b0c-4f4c-ba86-89e438f84db5"""
Q28865603,P2498,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:1d020495-f3e1-4b3a-aaaa-484367559806"""
Q28866464,P2499,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:2dc5f036-fe54-47f7-b93f-182ed842bb60"""
Q28866909,P2500,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:aa555354-e8a0-442d-9539-182ae135ec9e"""
Q28866359,P2501,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:06b8fb16-790c-4b72-80d0-8317920655fe"""
Q28866408,P2502,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:22f6e7a5-4f00-41c9-a1d3-1b05899f22c0"""
Q28866427,P2503,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:4c2b0a2c-b3aa-4713-87d4-cf12702353e3"""
Q28865653,P2504,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:901bed7b-e4e5-4791-8cf1-496430f7f9b1"""
Q28867073,P2505,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:438c7635-238b-4e04-a730-070cfd936343"""
Q28867087,P2506,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:f6e2a08d-413f-4107-9eb6-290c5a83e879"""
Q28865752,P2507,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:81958380-6230-454d-bb44-bfb57d887749"""
Q28866583,P2508,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:352c26dc-6d31-4417-9185-dcb75b18af77"""
Q28866607,P2509,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:2207086c-328c-4200-a243-f1391be3b1ce"""
Q28866629,P2510,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:056c2835-e034-4168-b81a-2731a173d05b"""
Q28910914,P2511,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:b0235cac-0478-47a8-858a-5e195d257770"""
Q28911019,P2512,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:a7bc8ed0-ae19-41b9-be25-9d75025e1185"""
Q28866003,P2513,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:388bf654-ee26-43eb-b6bd-58cff9d57084"""
Q28866032,P2514,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:cc2b3605-f7dc-488d-820d-3a830a0119b3"""
Q28866060,P2515,+1995-01-01T00:00:00Z/10,S854,"""https://ora.ox.ac.uk/objects/uuid:aaa4717f-a115-4a34-bb03-d64ce81841d9"""
